url,title,date,class,venue
https://vault.racerxonline.com/2021-04-10/450sx/atlanta-motor-speedway,Atlanta 1 - 450SX,"April 10, 2021",450sx,Atlanta Motor Speedway
https://vault.racerxonline.com/2021-04-13/250sx-west/atlanta-motor-speedway,Atlanta 2 - 250SX West,"April 13, 2021",250sx-west,Atlanta Motor Speedway
https://vault.racerxonline.com/2021-04-13/450sx/atlanta-motor-speedway,Atlanta 2 - 450SX,"April 13, 2021",450sx,Atlanta Motor Speedway
https://vault.racerxonline.com/2021-04-17/250sx-west/atlanta-motor-speedway,Atlanta 3 - 250SX West,"April 17, 2021",250sx-west,Atlanta Motor Speedway
https://vault.racerxonline.com/2021-04-17/450sx/atlanta-motor-speedway,Atlanta 3 - 450SX,"April 17, 2021",450sx,Atlanta Motor Speedway
https://vault.racerxonline.com/2021-04-24/250sx-east/rice-eccles-stadium,Salt Lake City 1 - 250SX East,"April 24, 2021",250sx-east,Rice Eccles Stadium
https://vault.racerxonline.com/2021-04-24/450sx/rice-eccles-stadium,Salt Lake City 1 - 450SX,"April 24, 2021",450sx,Rice Eccles Stadium
https://vault.racerxonline.com/2021-05-01/250sx-showdown/rice-eccles-stadium,Salt Lake City 2 - 250SX Showdown,"May 1, 2021",250sx-showdown,Rice Eccles Stadium
https://vault.racerxonline.com/2021-05-01/450sx/rice-eccles-stadium,Salt Lake City 2 - 450SX,"May 1, 2021",450sx,Rice Eccles Stadium
https://vault.racerxonline.com/2021-05-29/250/pala-raceway,Fox Raceway 1 - 250,"May 29, 2021",250,Pala Raceway
https://vault.racerxonline.com/2021-05-29/450/pala-raceway,Fox Raceway 1 - 450,"May 29, 2021",450,Pala Raceway
https://vault.racerxonline.com/2021-06-05/250/thunder-valley-motocross-park,Thunder Valley - 250,"June 5, 2021",250,Thunder Valley Motocross Park
https://vault.racerxonline.com/2021-06-05/450/thunder-valley-motocross-park,Thunder Valley - 450,"June 5, 2021",450,Thunder Valley Motocross Park
https://vault.racerxonline.com/2021-06-19/250/high-point-raceway,High Point - 250,"June 19, 2021",250,High Point Raceway
https://vault.racerxonline.com/2021-06-19/450/high-point-raceway,High Point - 450,"June 19, 2021",450,High Point Raceway
https://vault.racerxonline.com/2021-07-03/250/red-bud-track-n-trail,RedBud - 250,"July 3, 2021",250,Red Bud Track N Trail
https://vault.racerxonline.com/2021-07-03/450/red-bud-track-n-trail,RedBud - 450,"July 3, 2021",450,Red Bud Track N Trail
https://vault.racerxonline.com/2021-07-10/250/moto-x-338,Southwick - 250,"July 10, 2021",250,Moto X 338
https://vault.racerxonline.com/2021-07-10/450/moto-x-338,Southwick - 450,"July 10, 2021",450,Moto X 338
https://vault.racerxonline.com/2021-07-17/250/spring-creek-motocross-park,Spring Creek - 250,"July 17, 2021",250,Spring Creek Motocross Park
https://vault.racerxonline.com/2021-07-17/450/spring-creek-motocross-park,Spring Creek - 450,"July 17, 2021",450,Spring Creek Motocross Park
https://vault.racerxonline.com/2021-07-24/250/washougal-motocross-park,Washougal - 250,"July 24, 2021",250,Washougal Motocross Park
https://vault.racerxonline.com/2021-07-24/450/washougal-motocross-park,Washougal - 450,"July 24, 2021",450,Washougal Motocross Park
https://vault.racerxonline.com/2021-08-14/250/unadilla,Unadilla - 250,"August 14, 2021",250,Unadilla
https://vault.racerxonline.com/2021-08-14/450/unadilla,Unadilla - 450,"August 14, 2021",450,Unadilla
https://vault.racerxonline.com/2021-08-21/250/budds-creek-motocross-park,Budds Creek - 250,"August 21, 2021",250,Budds Creek Motocross Park
https://vault.racerxonline.com/2021-08-21/450/budds-creek-motocross-park,Budds Creek - 450,"August 21, 2021",450,Budds Creek Motocross Park
https://vault.racerxonline.com/2021-08-28/250/ironman-raceway,Ironman - 250,"August 28, 2021",250,Ironman Raceway
https://vault.racerxonline.com/2021-08-28/450/ironman-raceway,Ironman - 450,"August 28, 2021",450,Ironman Raceway
https://vault.racerxonline.com/2021-09-04/250/pala-raceway,Fox Raceway 2 - 250,"September 4, 2021",250,Pala Raceway
https://vault.racerxonline.com/2021-09-04/450/pala-raceway,Fox Raceway 2 - 450,"September 4, 2021",450,Pala Raceway
https://vault.racerxonline.com/2021-09-11/250/hangtown-motocross-classic,Hangtown - 250,"September 11, 2021",250,Hangtown Motocross Classic
https://vault.racerxonline.com/2021-09-11/450/hangtown-motocross-classic,Hangtown - 450,"September 11, 2021",450,Hangtown Motocross Classic
https://vault.racerxonline.com/2022-01-08/250sx-west/angel-stadium,Anaheim 1 - 250SX West,"January 8, 2022",250sx-west,Angel Stadium
https://vault.racerxonline.com/2022-01-08/450sx/angel-stadium,Anaheim 1 - 450SX,"January 8, 2022",450sx,Angel Stadium
https://vault.racerxonline.com/2022-01-15/250sx-futures/ringcentral-coliseum,Oakland - 250SX Futures,"January 15, 2022",250sx-futures,Ringcentral Coliseum
https://vault.racerxonline.com/2022-01-15/250sx-west/ringcentral-coliseum,Oakland - 250SX West,"January 15, 2022",250sx-west,Ringcentral Coliseum
https://vault.racerxonline.com/2022-01-15/450sx/ringcentral-coliseum,Oakland - 450SX,"January 15, 2022",450sx,Ringcentral Coliseum
https://vault.racerxonline.com/2022-01-22/250sx-west/petco-park,San Diego - 250SX West,"January 22, 2022",250sx-west,Petco Park
https://vault.racerxonline.com/2022-01-22/450sx/petco-park,San Diego - 450SX,"January 22, 2022",450sx,Petco Park
https://vault.racerxonline.com/2022-01-29/250sx-futures/angel-stadium,Anaheim 2 - 250SX Futures,"January 29, 2022",250sx-futures,Angel Stadium
https://vault.racerxonline.com/2022-01-29/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 29, 2022",250sx-west,Angel Stadium
https://vault.racerxonline.com/2022-01-29/450sx/angel-stadium,Anaheim 2 - 450SX,"January 29, 2022",450sx,Angel Stadium
https://vault.racerxonline.com/2022-02-05/250sx-futures/state-farm-stadium,Glendale - 250SX Futures,"February 5, 2022",250sx-futures,State Farm Stadium
https://vault.racerxonline.com/2022-02-05/250sx-west/state-farm-stadium,Glendale - 250SX West,"February 5, 2022",250sx-west,State Farm Stadium
https://vault.racerxonline.com/2022-02-05/450sx/state-farm-stadium,Glendale - 450SX,"February 5, 2022",450sx,State Farm Stadium
https://vault.racerxonline.com/2022-02-12/250sx-west/angel-stadium,Anaheim 3 - 250SX West,"February 12, 2022",250sx-west,Angel Stadium
https://vault.racerxonline.com/2022-02-12/450sx/angel-stadium,Anaheim 3 - 450SX,"February 12, 2022",450sx,Angel Stadium
https://vault.racerxonline.com/2022-02-19/250sx-east/us-bank-stadium,Minneapolis - 250SX East,"February 19, 2022",250sx-east,Us Bank Stadium
https://vault.racerxonline.com/2022-02-19/450sx/us-bank-stadium,Minneapolis - 450SX,"February 19, 2022",450sx,Us Bank Stadium
https://vault.racerxonline.com/2022-02-26/250sx-east/att-stadium,Arlington - 250SX East,"February 26, 2022",250sx-east,Att Stadium
https://vault.racerxonline.com/2022-02-26/250sx-futures/att-stadium,Arlington - 250SX Futures,"February 26, 2022",250sx-futures,Att Stadium
https://vault.racerxonline.com/2022-02-26/450sx/att-stadium,Arlington - 450SX,"February 26, 2022",450sx,Att Stadium
https://vault.racerxonline.com/2022-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2022",250sx-east,Daytona International Speedway
https://vault.racerxonline.com/2022-03-05/450sx/daytona-international-speedway,Daytona - 450SX,"March 5, 2022",450sx,Daytona International Speedway
https://vault.racerxonline.com/2022-03-12/250sx-east/ford-field,Detroit - 250SX East,"March 12, 2022",250sx-east,Ford Field
https://vault.racerxonline.com/2022-03-12/450sx/ford-field,Detroit - 450SX,"March 12, 2022",450sx,Ford Field
https://vault.racerxonline.com/2022-03-19/250sx-east/lucas-oil-stadium,Indy - 250SX East,"March 19, 2022",250sx-east,Lucas Oil Stadium
https://vault.racerxonline.com/2022-03-19/450sx/lucas-oil-stadium,Indy - 450SX,"March 19, 2022",450sx,Lucas Oil Stadium
https://vault.racerxonline.com/2022-03-26/250sx-west/lumen-field,Seattle - 250SX West,"March 26, 2022",250sx-west,Lumen Field
https://vault.racerxonline.com/2022-03-26/450sx/lumen-field,Seattle - 450SX,"March 26, 2022",450sx,Lumen Field
https://vault.racerxonline.com/2022-04-09/250sx-east/dome-at-americas-center,St. Louis - 250SX East,"April 9, 2022",250sx-east,Dome At Americas Center
https://vault.racerxonline.com/2022-04-09/450sx/dome-at-americas-center,St. Louis - 450SX,"April 9, 2022",450sx,Dome At Americas Center
https://vault.racerxonline.com/2022-04-16/250sx-futures/atlanta-motor-speedway,Atlanta - 250SX Futures,"April 16, 2022",250sx-futures,Atlanta Motor Speedway
https://vault.racerxonline.com/2022-04-16/250sx-showdown/atlanta-motor-speedway,Atlanta - 250SX Showdown,"April 16, 2022",250sx-showdown,Atlanta Motor Speedway
https://vault.racerxonline.com/2022-04-16/450sx/atlanta-motor-speedway,Atlanta - 450SX,"April 16, 2022",450sx,Atlanta Motor Speedway
https://vault.racerxonline.com/2022-04-23/250sx-east/gillette-stadium,Foxborough - 250SX East,"April 23, 2022",250sx-east,Gillette Stadium
https://vault.racerxonline.com/2022-04-23/250sx-futures/gillette-stadium,Foxborough - 250SX Futures,"April 23, 2022",250sx-futures,Gillette Stadium
https://vault.racerxonline.com/2022-04-23/450sx/gillette-stadium,Foxborough - 450SX,"April 23, 2022",450sx,Gillette Stadium
https://vault.racerxonline.com/2022-04-30/250sx-west/empower-field-at-mile-high,Denver - 250SX West,"April 30, 2022",250sx-west,Empower Field At Mile High
https://vault.racerxonline.com/2022-04-30/450sx/empower-field-at-mile-high,Denver - 450SX,"April 30, 2022",450sx,Empower Field At Mile High
https://vault.racerxonline.com/2022-05-07/250sx-futures/rice-eccles-stadium,Salt Lake City - 250SX Futures,"May 7, 2022",250sx-futures,Rice Eccles Stadium
https://vault.racerxonline.com/2022-05-07/250sx-showdown/rice-eccles-stadium,Salt Lake City - 250SX Showdown,"May 7, 2022",250sx-showdown,Rice Eccles Stadium
https://vault.racerxonline.com/2022-05-07/450sx/rice-eccles-stadium,Salt Lake City - 450SX,"May 7, 2022",450sx,Rice Eccles Stadium
https://vault.racerxonline.com/2022-05-28/250/pala-raceway,Fox Raceway 1 - 250,"May 28, 2022",250,Pala Raceway
https://vault.racerxonline.com/2022-05-28/450/pala-raceway,Fox Raceway 1 - 450,"May 28, 2022",450,Pala Raceway
https://vault.racerxonline.com/2022-06-04/250/hangtown-motocross-classic,Hangtown - 250,"June 4, 2022",250,Hangtown Motocross Classic
https://vault.racerxonline.com/2022-06-04/450/hangtown-motocross-classic,Hangtown - 450,"June 4, 2022",450,Hangtown Motocross Classic
https://vault.racerxonline.com/2022-06-11/250/thunder-valley-motocross-park,Thunder Valley - 250,"June 11, 2022",250,Thunder Valley Motocross Park
https://vault.racerxonline.com/2022-06-11/450/thunder-valley-motocross-park,Thunder Valley - 450,"June 11, 2022",450,Thunder Valley Motocross Park
https://vault.racerxonline.com/2022-06-18/250/high-point-raceway,High Point - 250,"June 18, 2022",250,High Point Raceway
https://vault.racerxonline.com/2022-06-18/450/high-point-raceway,High Point - 450,"June 18, 2022",450,High Point Raceway
https://vault.racerxonline.com/2022-07-02/250/red-bud-track-n-trail,RedBud - 250,"July 2, 2022",250,Red Bud Track N Trail
https://vault.racerxonline.com/2022-07-02/450/red-bud-track-n-trail,RedBud - 450,"July 2, 2022",450,Red Bud Track N Trail
https://vault.racerxonline.com/2022-07-09/250/moto-x-338,Southwick - 250,"July 9, 2022",250,Moto X 338
https://vault.racerxonline.com/2022-07-09/450/moto-x-338,Southwick - 450,"July 9, 2022",450,Moto X 338
https://vault.racerxonline.com/2022-07-16/250/spring-creek-motocross-park,Spring Creek - 250,"July 16, 2022",250,Spring Creek Motocross Park
https://vault.racerxonline.com/2022-07-16/450/spring-creek-motocross-park,Spring Creek - 450,"July 16, 2022",450,Spring Creek Motocross Park
https://vault.racerxonline.com/2022-07-23/250/washougal-motocross-park,Washougal - 250,"July 23, 2022",250,Washougal Motocross Park
https://vault.racerxonline.com/2022-07-23/450/washougal-motocross-park,Washougal - 450,"July 23, 2022",450,Washougal Motocross Park
https://vault.racerxonline.com/2022-08-13/250/unadilla,Unadilla - 250,"August 13, 2022",250,Unadilla
https://vault.racerxonline.com/2022-08-13/450/unadilla,Unadilla - 450,"August 13, 2022",450,Unadilla
https://vault.racerxonline.com/2022-08-20/250/budds-creek-motocross-park,Budds Creek - 250,"August 20, 2022",250,Budds Creek Motocross Park
https://vault.racerxonline.com/2022-08-20/450/budds-creek-motocross-park,Budds Creek - 450,"August 20, 2022",450,Budds Creek Motocross Park
https://vault.racerxonline.com/2022-08-27/250/ironman-raceway,Ironman - 250,"August 27, 2022",250,Ironman Raceway
https://vault.racerxonline.com/2022-08-27/450/ironman-raceway,Ironman - 450,"August 27, 2022",450,Ironman Raceway
https://vault.racerxonline.com/2022-09-03/250/pala-raceway,Fox Raceway 2 - 250,"September 3, 2022",250,Pala Raceway
https://vault.racerxonline.com/2022-09-03/450/pala-raceway,Fox Raceway 2 - 450,"September 3, 2022",450,Pala Raceway
https://vault.racerxonline.com/2023-01-07/250sx-west/angel-stadium,Anaheim 1 - 250SX West,"January 7, 2023",250sx-west,Angel Stadium
https://vault.racerxonline.com/2023-01-07/450sx/angel-stadium,Anaheim 1 - 450SX,"January 7, 2023",450sx,Angel Stadium
https://vault.racerxonline.com/2023-01-21/250sx-west/snapdragon-stadium,San Diego - 250SX West,"January 21, 2023",250sx-west,Snapdragon Stadium
https://vault.racerxonline.com/2023-01-21/450sx/snapdragon-stadium,San Diego - 450SX,"January 21, 2023",450sx,Snapdragon Stadium
https://vault.racerxonline.com/2023-01-27/250sx-futures/angel-stadium,Anaheim 2 - 250SX Futures,"January 27, 2023",250sx-futures,Angel Stadium
https://vault.racerxonline.com/2023-01-27/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 27, 2023",250sx-west,Angel Stadium
https://vault.racerxonline.com/2023-01-27/450sx/angel-stadium,Anaheim 2 - 450SX,"January 27, 2023",450sx,Angel Stadium
https://vault.racerxonline.com/2023-02-04/250sx-east/nrg-stadium,Houston - 250SX East,"February 4, 2023",250sx-east,Nrg Stadium
https://vault.racerxonline.com/2023-02-04/450sx/nrg-stadium,Houston - 450SX,"February 4, 2023",450sx,Nrg Stadium
https://vault.racerxonline.com/2023-02-11/250sx-east/raymond-james-stadium,Tampa - 250SX East,"February 11, 2023",250sx-east,Raymond James Stadium
https://vault.racerxonline.com/2023-02-11/450sx/raymond-james-stadium,Tampa - 450SX,"February 11, 2023",450sx,Raymond James Stadium
https://vault.racerxonline.com/2023-02-18/250sx-west/ringcentral-coliseum,Oakland - 250SX West,"February 18, 2023",250sx-west,Ringcentral Coliseum
https://vault.racerxonline.com/2023-02-18/450sx/ringcentral-coliseum,Oakland - 450SX,"February 18, 2023",450sx,Ringcentral Coliseum
https://vault.racerxonline.com/2023-02-25/250sx-east/att-stadium,Arlington - 250SX East,"February 25, 2023",250sx-east,Att Stadium
https://vault.racerxonline.com/2023-02-25/250sx-futures/att-stadium,Arlington - 250SX Futures,"February 25, 2023",250sx-futures,Att Stadium
https://vault.racerxonline.com/2023-02-25/450sx/att-stadium,Arlington - 450SX,"February 25, 2023",450sx,Att Stadium
https://vault.racerxonline.com/2023-03-04/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 4, 2023",250sx-east,Daytona International Speedway
https://vault.racerxonline.com/2023-03-04/450sx/daytona-international-speedway,Daytona - 450SX,"March 4, 2023",450sx,Daytona International Speedway
https://vault.racerxonline.com/2023-03-11/250sx-east/lucas-oil-stadium,Indianapolis - 250SX East,"March 11, 2023",250sx-east,Lucas Oil Stadium
https://vault.racerxonline.com/2023-03-11/450sx/lucas-oil-stadium,Indianapolis - 450SX,"March 11, 2023",450sx,Lucas Oil Stadium
https://vault.racerxonline.com/2023-03-18/250sx-east/ford-field,Detroit - 250SX East,"March 18, 2023",250sx-east,Ford Field
https://vault.racerxonline.com/2023-03-18/450sx/ford-field,Detroit - 450SX,"March 18, 2023",450sx,Ford Field
https://vault.racerxonline.com/2023-03-25/250sx-west/lumen-field,Seattle - 250SX West,"March 25, 2023",250sx-west,Lumen Field
https://vault.racerxonline.com/2023-03-25/450sx/lumen-field,Seattle - 450SX,"March 25, 2023",450sx,Lumen Field
https://vault.racerxonline.com/2023-04-08/250sx-futures/state-farm-stadium,Glendale - 250SX Futures,"April 8, 2023",250sx-futures,State Farm Stadium
https://vault.racerxonline.com/2023-04-08/250sx-west/state-farm-stadium,Glendale - 250SX West,"April 8, 2023",250sx-west,State Farm Stadium
https://vault.racerxonline.com/2023-04-08/450sx/state-farm-stadium,Glendale - 450SX,"April 8, 2023",450sx,State Farm Stadium
https://vault.racerxonline.com/2023-04-15/250sx-east/atlanta-motor-speedway,Atlanta - 250SX East,"April 15, 2023",250sx-east,Atlanta Motor Speedway
https://vault.racerxonline.com/2023-04-15/450sx/atlanta-motor-speedway,Atlanta - 450SX,"April 15, 2023",450sx,Atlanta Motor Speedway
https://vault.racerxonline.com/2023-04-22/250sx-futures/metlife-stadium,East Rutherford - 250SX Futures,"April 22, 2023",250sx-futures,Metlife Stadium
https://vault.racerxonline.com/2023-04-22/250sx-showdown/metlife-stadium,East Rutherford - 250SX Showdown,"April 22, 2023",250sx-showdown,Metlife Stadium
https://vault.racerxonline.com/2023-04-22/450sx/metlife-stadium,East Rutherford - 450SX,"April 22, 2023",450sx,Metlife Stadium
https://vault.racerxonline.com/2023-04-29/250sx-east/nissan-stadium,Nashville - 250SX East,"April 29, 2023",250sx-east,Nissan Stadium
https://vault.racerxonline.com/2023-04-29/450sx/nissan-stadium,Nashville - 450SX,"April 29, 2023",450sx,Nissan Stadium
https://vault.racerxonline.com/2023-05-06/250sx-west/empower-field-at-mile-high,Denver - 250SX West,"May 6, 2023",250sx-west,Empower Field At Mile High
https://vault.racerxonline.com/2023-05-06/450sx/empower-field-at-mile-high,Denver - 450SX,"May 6, 2023",450sx,Empower Field At Mile High
https://vault.racerxonline.com/2023-05-13/250sx-futures/rice-eccles-stadium,Salt Lake City - 250SX Futures,"May 13, 2023",250sx-futures,Rice Eccles Stadium
