event_url,title,date,class,venue,year,Overall,Rider,Hometown,Machine,Moto 1,Moto 2
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,12,Blake Baggett,"Grand Terrace, CA",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,13,Vince Friese,"Cape Girardeau, MO",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,14,Jason Anderson,"Edgewood, NM",Husqvarna FC 450,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,15,Justin Hill,"Yoncalla, OR",Suzuki RM-Z450,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,16,Joey Savatgy,"Thomasville, GA",Kawasaki KX450F,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,17,Carlen Gardner,"Paso Robles, CA",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,18,Ben LaMay,"Anchorage, AK",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,19,Justin Bogle,"Cushing, OK",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,20,Ryan Breece,"Coeur D' Alene, ID",Yamaha YZ450F,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,21,Tyler Bowers,"Danville, KY",Kawasaki KX450F,,
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium,,22,Kyle Chisholm,"Clearwater, FL",Suzuki RM-Z450,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,1,Adam Cianciarulo,"Port Orange, FL",Kawasaki KX250,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,2,Colt Nichols,"Muskogee, OK",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,3,Shane McElrath,"Canton, NC",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,4,R.J. Hampshire,"Hudson, FL",Honda CRF250R,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,5,Jimmy Decotis,"Peabody, MA",Suzuki RM-Z250,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,6,Dylan Ferrandis,"Avignon, France",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,7,Chris Blose,"Phoenix, AZ",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,8,Sean Cantrell,"Murrieta, CA",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,9,Garrett Marchbanks,"Coalville, UT",Kawasaki KX250,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,10,Michael Mosiman,"Sebastopol, CA",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,11,Cameron McAdoo,"Sioux City, IA",Honda CRF250R,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,12,Jess Pettis,"Prince George, BC",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,13,Robbie Wageman,"Newhall, CA",Honda CRF250R,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,14,Justin Starling,"Deland, FL",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,15,Dylan Merriam,"Corona, CA",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,16,Martin Castelo,Ecuador,Suzuki RM-Z250,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,17,Jacob Hayes,"Greensboro, NC",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,18,Devin Harriman,"Longview, WA",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,19,Deegan Vonlossberg,"Palmdale, CA",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,20,Jerry Robin,"Hamel, MN",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,21,Enzo Lopes,"Rio Grande do Sul, Brazil",Suzuki RM-Z250,,
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium,,22,Mitchell Harrison,"Lansing, MI",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,1,Blake Baggett,"Grand Terrace, CA",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,2,Jason Anderson,"Edgewood, NM",Husqvarna FC 450,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,3,Ken Roczen,"Mattstedt, Germany",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,4,Eli Tomac,"Cortez, CO",Kawasaki KX450,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,5,Marvin Musquin,"La Reole, France",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,6,Justin Barcia,"Monroe, NY",Yamaha YZ450F,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,7,Justin Brayton,"Fort Dodge, IA",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,8,Dean Wilson,"Scotland, United Kingdom",Husqvarna FC 450,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,9,Cole Seely,"Newbury Park, CA",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,10,Cooper Webb,"Newport, NC",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,11,Aaron Plessinger,"Hamilton, OH",Yamaha YZ450F,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,12,Vince Friese,"Cape Girardeau, MO",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,13,Justin Hill,"Yoncalla, OR",Suzuki RM-Z450,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,14,Chad Reed,"Kurri Kurri, Australia",Suzuki RM-Z450,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,15,Justin Bogle,"Cushing, OK",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,16,Kyle Chisholm,"Clearwater, FL",Suzuki RM-Z450,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,17,Alex Ray,"Jackson, TN",Suzuki RM-Z450,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,18,Carlen Gardner,"Paso Robles, CA",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,19,Ben LaMay,"Anchorage, AK",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,20,Ronnie Stewart,"Easton, PA",Husqvarna FC 450,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,21,Cheyenne Harmon,"Ovilla, TX",Yamaha YZ450F,,
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium,,22,Malcolm Stewart,"Haines City, FL",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,1,Shane McElrath,"Canton, NC",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,2,Dylan Ferrandis,"Avignon, France",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,3,Colt Nichols,"Muskogee, OK",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,4,R.J. Hampshire,"Hudson, FL",Honda CRF250R,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,5,Adam Cianciarulo,"Port Orange, FL",Kawasaki KX250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,6,Cameron McAdoo,"Sioux City, IA",Honda CRF250R,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,7,Jacob Hayes,"Greensboro, NC",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,8,Michael Mosiman,"Sebastopol, CA",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,9,Chris Blose,"Phoenix, AZ",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,10,Mitchell Harrison,"Lansing, MI",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,11,Jess Pettis,"Prince George, BC",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,12,Sean Cantrell,"Murrieta, CA",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,13,Jimmy Decotis,"Peabody, MA",Suzuki RM-Z250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,14,Enzo Lopes,"Rio Grande do Sul, Brazil",Suzuki RM-Z250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,15,Martin Castelo,Ecuador,Suzuki RM-Z250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,16,Justin Starling,"Deland, FL",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,17,Robbie Wageman,"Newhall, CA",Honda CRF250R,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,18,Carson Brown,"Ravensdale, WA",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,19,Jerry Robin,"Hamel, MN",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,20,Thomas Do,France,Suzuki RM-Z250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,21,Garrett Marchbanks,"Coalville, UT",Kawasaki KX250,,
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium,,22,Chris Howell,"Spokane, WA",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,1,Cooper Webb,"Newport, NC",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,2,Marvin Musquin,"La Reole, France",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,3,Eli Tomac,"Cortez, CO",Kawasaki KX450,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,4,Ken Roczen,"Mattstedt, Germany",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,5,Dean Wilson,"Scotland, United Kingdom",Husqvarna FC 450,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,6,Cole Seely,"Newbury Park, CA",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,7,Aaron Plessinger,"Hamilton, OH",Yamaha YZ450F,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,8,Joey Savatgy,"Thomasville, GA",Kawasaki KX450,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,9,Jason Anderson,"Edgewood, NM",Husqvarna FC 450,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,10,Justin Barcia,"Monroe, NY",Yamaha YZ450F,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,11,Justin Hill,"Yoncalla, OR",Suzuki RM-Z450,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,12,Vince Friese,"Cape Girardeau, MO",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,13,Chad Reed,"Kurri Kurri, Australia",Suzuki RM-Z450,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,14,Justin Brayton,"Fort Dodge, IA",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,15,Blake Baggett,"Grand Terrace, CA",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,16,Tyler Bowers,"Danville, KY",Kawasaki KX450F,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,17,Justin Bogle,"Cushing, OK",KTM 450 SX-F,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,18,Ben LaMay,"Anchorage, AK",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,19,Angelo Pellegrini,"Brescia, Italy",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,20,Alex Ray,"Jackson, TN",Suzuki RM-Z450,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,21,Austin Politelli,"Menifee, CA",Honda CRF450R,,
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium,,22,Ronnie Stewart,"Easton, PA",Husqvarna FC 450,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,1,Adam Cianciarulo,"Port Orange, FL",Kawasaki KX250,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,2,Dylan Ferrandis,"Avignon, France",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,3,Colt Nichols,"Muskogee, OK",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,4,Shane McElrath,"Canton, NC",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,5,Jacob Hayes,"Greensboro, NC",Yamaha YZ250F,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,6,Cameron McAdoo,"Sioux City, IA",Honda CRF250R,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,7,Michael Mosiman,"Sebastopol, CA",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,8,Garrett Marchbanks,"Coalville, UT",Kawasaki KX250,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,9,Chris Blose,"Phoenix, AZ",Husqvarna FC 250,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,10,Sean Cantrell,"Murrieta, CA",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,11,Jess Pettis,"Prince George, BC",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,12,Jerry Robin,"Hamel, MN",KTM 250 SX-F,,
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum,,13,R.J. Hampshire,"Hudson, FL",Honda CRF250R,,
